TRP,x,y,version,entry_id,timestamp,reader_initials,surveyor_n,volume,page,year,state,hubtack_co,baseline,meridian,township,townshipdi,rangenum,rangedir,sectiona,sectionb,interiorse,interiordi,refcorner,traveldir,secondpass,chains,typecorner,cornerid,species,speciescode,verbatim,L1_tree1,L3_tree1,diameter,bearing,degrees,bearingdir,chainstree,species2,speciescode2,verbatim2,L1_tree2,L3_tree2,diameter2,bearing2,degrees2,bearingd_1,chainstree2,species3,speciescode3,verbatim3,L1_tree3,L3_tree3,diameter3,bearing3,degrees3,bearingd_2,chainstree3,species4,speciescode4,verbatim4,L1_tree4,L3_tree4,diameter4,bearing4,degrees4,bearingd_3,chainstree4,ecotype,ecotypenot,ecotype2,ecotypen_1,ecotype3,ecotypen_2,water,nodata,notree,feature,featurenot,timbernote,understory,landnotes,landnotesv,generalnot,recheck,reason,fixed
39N10E3,600963.2804,595277.7686,2.1,13432,NA,Ian Shuman,W.L.D. Ewing,447,NA,1840,Illinois,Du Page,3,3,39,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600140,Red oak, RO,Red oak,red oak,Oak,16,N,63,W,60,Red oak, RO,Red oak,red oak,Oak,20,N,44,E,41,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
39N10E3,601367.0984,601754.5865,2.1,13436,NA,Ian Shuman,W.L.D. Ewing,447,NA,1840,Illinois,Du Page,3,3,39,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600540,White oak,WO,White oak,white oak,Oak,14,S,5,E,71,White oak,WO,White oak,white oak,Oak,12,S,22,W,69,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
39N10E3,601713.7168,594428.7255,2.1,13427,NA,Ian Shuman,Thomas Iron,446,NA,1840,Illinois,Du Page,3,3,39,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640100,White oak,WO,White oak,white oak,Oak,24,N,30,E,25,White oak,WO,White oak,white oak,Oak,12,N,56,W,57,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; timber,NA,Checked and Updated AP 9-12-21,NA,NA,NA
39N10E3,602305.3068,602562.0829,2.1,13430,NA,Ian Shuman,W.L.D. Ewing,447,NA,1840,Illinois,Du Page,3,3,39,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640600,Red oak, RO,Red oak,red oak,Oak,16,N,62,E,76,White oak,WO,White oak,white oak,Oak,12,S,93,E,16,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Marlin did not have the white oak in his notes. Tree 2 seems to have NDdegree > 90, this was checked in the notes by Ian and Jody as well on 7/15/2022. Checked and Updated AP 9-12-21",NA,NA,NA
39N10E3,603048.6477,601667.9446,2.1,13437,NA,Ian Shuman,Thomas Iron,446,NA,1840,Illinois,Du Page,3,3,39,N,10,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700540,Burr oak, BR,Bur oak,bur oak,Oak,14,S,32,W,43.5,Bur oak,BR,Bur oak,bur oak,Oak,4,S,5,W,104.5,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,Marlin did not have the Bur oak 4 in dia in his entry,NA,NA,NA
39N11E3,603504.2506,602525.6768,2.1,13544,NA,Ian Shuman,W.L.D. Ewing,448,NA,1840,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140600,Red oak, RO,Red oak,red oak,Oak,8,N,30,W,20,White oak,WO,White oak,white oak,Oak,36,S,72,E,15,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,slough,NA,Marlin did not have trees at this location but the Hubtack notes clearly had the two,NA,NA,NA
39N11E3,604932.6814,595942.6314,2.1,13547,NA,Ian Shuman,W.L.D. Ewing,448,NA,1840,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,240200,Bur oak,BR,Bur oak,bur oak,Oak,12,N,11,W,19,Red oak, RO,Red oak,red oak,Oak,12,S,12,E,54,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,timber,NA,Marlin had no trees here but the notes clearly had the two,NA,NA,NA
39N11E3,605711.0556,595113.6007,2.1,13546,NA,Ian Shuman,Thomas Iron,446,NA,1840,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,300140,White oak,WO,White oak,white oak,Oak,18,S,20,W,25,White oak,WO,White oak,white oak,Oak,24,N,44,E,13.5,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,,NA,NA,NA
39N11E3,608919.1542,595021.7513,2.1,13451,NA,Ian Shuman,Johnathan Walls,247,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,500140,White oak,WO,White oak,white oak,Oak,6,N,82,W,31,White oak,WO,White oak,white oak,Oak,7,N,54,E,71,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; prairie,NA,"Second tree was ""do"" in the notes",NA,NA,NA
39N11E3,609728.3258,595810.2979,2.1,13454,NA,Ian Shuman,Johnathan Walls,247,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540200,White oak,WO,White oak,white oak,Oak,8,S,18,E,141,White oak,WO,White oak,white oak,Oak,8,N,26,W,136,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; scattering timber,NA,"Both trees are White oaks 8 in dia so unsure if notes' bearing data matches Marlin's TreeDist data so order given in notes was used, second tree was ""do do"" in notes",NA,NA,NA
39N11E3,610522.0235,594958.1428,2.1,13456,NA,Ian Shuman,Johnathan Walls,247,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600140,White oak,WO,White oak,white oak,Oak,28,N,6,E,25,White oak,WO,White oak,white oak,Oak,30,S,15,W,7,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,,NA,NA,NA
39N11E3,610532.3229,595787.4111,2.1,13455,NA,Ian Shuman,Johnathan Walls,247,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600200,White oak,WO,White oak,white oak,Oak,9,S,64,E,40,White oak,WO,White oak,white oak,Oak,13,N,35,W,53,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Marlin also had a white oak 28 in dia and a white oak 30 in dia at this corner that were not in the Hubtack map notes, second tree is ""do"" in the notes",NA,NA,NA
39N11E3,610554.9124,596591.4484,2.1,13464,NA,Ian Shuman,Johnathan Walls,247,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600240,White oak,WO,White oak,white oak,Oak,8,S,54,E,20,Black oak,BO,B oak,b oak,Oak,12,N,24,W,29,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,,NA,NA,NA
39N11E3,611362.6363,595767.4338,2.1,13459,NA,Ian Shuman,Johnathan Walls,247,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640200,White oak,WO,White oak,white oak,Oak,16,S,73,E,45,White oak,WO,White oak,white oak,Oak,14,N,4,W,54,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,,NA,NA,NA
39N11E3,611400.8252,597384.8168,2.1,13463,NA,Ian Shuman,Johnathan Walls,247,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640300,White oak,WO,White oak,white oak,Oak,15,S,40,W,36,White oak,WO,White oak,white oak,Oak,9,N,7,E,63,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Second tree was ""do"" in notes",NA,NA,NA
39N11E3,612137.1609,594929.0757,2.1,13458,NA,Ian Shuman,Johnathan Walls,239,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700140,White oak,WO,W oak,w oak,Oak,10,S,81,E,170,Black oak,BO,B oak,b oak,Oak,8,S,53,W,149,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,Checked and Updated AP 9-12-21,NA,NA,NA
39N11E3,612159.0816,595748.5592,2.1,13457,NA,Ian Shuman,Johnathan Walls,239,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700200,White oak,WO,W oak,w oak,Oak,13,N,44,W,20,White oak,WO,W oak,w oak,Oak,6,S,74,W,50,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,"Marlin had a white oak 12 in dia, a white oak 15 in dia, and a white oak 13 in dia here but the Hubtack notes were different, second tree was ""do"" in notes",NA,NA,NA
39N11E3,612180.3148,596552.6295,2.1,13465,NA,Ian Shuman,Johnathan Walls,239,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700240,White oak,WO,W oak,w oak,Oak,12,N,80,W,43,White oak,WO,W oak,w oak,Oak,15,S,62,E,48,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; timber,NA,,NA,NA,NA
39N11E3,612231.6058,598166.0799,2.1,13462,NA,Ian Shuman,Johnathan Walls,239,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700340,White oak,WO,W oak,w oak,Oak,10,N,38,W,188,White oak,WO,W oak,w oak,Oak,10,N,64,E,222,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,Checked and Updated AP 9-12-21,NA,NA,NA
39N11E3,612246.4019,598951.2501,2.1,13461,NA,Ian Shuman,Johnathan Walls,239,NA,1821,Illinois,Du Page,3,3,39,N,11,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,700400,White oak,WO,W oak,w oak,Oak,12,S,7,W,119,White oak,WO,W oak,w oak,Oak,14,N,20,W,183,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,"Marlin had a white oak 13 in dia, a white oak 13 in dia, a white oak 10 in dia, and a white oak 15 in dia here but the Hubtack notes were different; second tree ""do"" in the notes",NA,NA,NA
39N12E3,612871.2085,595726.661,2.1,13598,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140200,White oak,WO,White oak,white oak,Oak,24,N,9,E,101,White oak,WO,White oak,white oak,Oak,11,S,32,W,184,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; prairie,NA,"Second tree ""DO"" in the notes",NA,NA,NA
39N12E3,612937.6224,598952.4131,2.1,13584,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,140400,White oak,WO,White oak,white oak,Oak,10,S,8,E,13,White oak,WO,W oak,w oak,Oak,12,N,31,E,5,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; prairie,NA,"First tree ""DO"" in notes, second tree wasn't originally included in Marlin's notes",NA,NA,NA
39N12E3,613643.4193,594887.2614,2.1,13631,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,200140,Black oak,BO,B oak,b oak,Oak,15,S,88,W,24,White oak,WO,W oak,w oak,Oak,15,S,83,W,42,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,Marlin did not enter the 15 in dia W oak,NA,NA,NA
39N12E3,613675.2041,595705.2669,2.1,13646,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,200200,White oak,WO,White oak,white oak,Oak,13,S,34,W,198,White Oak, WO,W oak,w oak,Oak,6,N,66,E,300,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,"Second tree ""DO"" in the notes",NA,NA,NA
39N12E3,615263.2317,594846.8443,2.1,13645,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,300140,White oak,WO,White oak,white oak,Oak,10,N,77,E,76,White oak,WO,White oak,white oak,Oak,12,S,73,E,148,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,"First tree ""DO"" in the notes",NA,NA,NA
39N12E3,615285.8533,595665.6223,2.1,13644,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300200,White oak,WO,White oak,white oak,Oak,24,S,75,E,55,White oak,WO,White oak,white oak,Oak,18,N,21,W,33,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; timber,NA,"Second tree was marked ""DO"" in notes",NA,NA,NA
39N12E3,615313.9899,596486.2822,2.1,13647,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,300240,White oak,WO,White oak,white oak,Oak,15,S,72,W,156,White oak,WO,White oak,white oak,Oak,9,S,88,E,43,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Second tree marked ""DO"" in notes",NA,NA,NA
39N12E3,615341.5139,597291.4471,2.1,13641,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,300300,White oak,WO,White oak,white oak,Oak,12,S,24,W,258,White oak,WO,White oak,white oak,Oak,10,N,58,E,96,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,"Second tree marked ""DO"" in notes",NA,NA,NA
39N12E3,616977.0969,598057.104,2.1,13626,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,400340,White oak,WO,White oak,white oak,Oak,12,S,13,E,48,White oak,WO,White oak,white oak,Oak,6,N,42,W,130,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; scattering timber,NA,"Second tree ""DO"" in the notes",NA,NA,NA
39N12E3,618530.4562,594762.3763,2.1,13595,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,500140,White oak,WO,White oak,white oak,Oak,16,N,32,W,93,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; prairie,NA,Only one tree given,NA,NA,NA
39N12E3,618549.3188,595593.1504,2.1,13642,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,500200,Elm, EL,Elm,elm,Elm,6,S,74,W,71,Elm, EL,Elm,elm,Elm,5,S,85,E,50,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; timber,NA,"Second tree ""DO"" in notes",NA,NA,NA
39N12E3,618566.5331,596398.4579,2.1,13643,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,500240,Hickory, HI,Hickory,hickory,Hickory,12,S,55,W,380,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,Only one tree given,NA,NA,NA
39N12E3,619315.8411,593946.1898,2.1,13629,NA,Ian Shuman,John Walls,239,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540100,Black oak,BO,B oak,b oak,Oak,13,N,21,W,77,Black oak,BO,B oak,b oak,Oak,11,S,5,E,92,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; river/creek,NA,"Second tree ""DO"" in notes",NA,NA,NA
39N12E3,619558.3796,602049.8264,2.1,13553,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,540600,Hickory, HI,Hickory,hickory,Hickory,12,S,68,E,216,Black oak,BO,B oak,b oak,Oak,10,N,43,E,214,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; prairie,NA,,NA,NA,NA
39N12E3,620130.3958,593915.9631,2.1,13567,NA,Ian Shuman,John Walls,239,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600100,White oak,WO,White oak,white oak,Oak,12,N,71,W,213,White oak,WO,White oak,white oak,Oak,10,N,84,E,196,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; prairie,NA,"Marlin had the first tree entered as 14 in dia but notes say 12 (first tree was also second tree in notes, denoted ""DO"")",NA,NA,NA
39N12E3,620145.7369,594710.8789,2.1,13640,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600140,White oak,WO,White oak,white oak,Oak,13,S,40,E,11,White oak,WO,White oak,white oak,Oak,18,N,74,W,27,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,"Second tree ""DO"" in the notes",NA,NA,NA
39N12E3,620162.9941,595551.7238,2.1,13566,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600200,White oak,WO,White oak,white oak,Oak,11,S,70,W,390,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; prairie,NA,Only one tree given,NA,NA,NA
39N12E3,620203.947,597160.1994,2.1,13627,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600300,White oak,WO,White oak,white oak,Oak,16,N,76,W,239,White oak,WO,White oak,white oak,Oak,13,S,36,W,209,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; scattering timber,NA,"Second tree ""DO"" in notes",NA,NA,NA
39N12E3,620246.2273,598786.844,2.1,13637,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600400,White oak,WO,White oak,white oak,Oak,15,S,38,E,187,Black Oak, BO,B oak,b oak,Oak,16,N,18,W,156,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,,NA,NA,NA
39N12E3,620266.5295,599590.8418,2.1,13638,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600440,White oak,WO,White oak,white oak,Oak,36,S,53,W,11,Black oak,BO,B oak,b oak,Oak,8,N,75,E,80,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Woodland; timber,NA,,NA,NA,NA
39N12E3,620291.5951,600391.0921,2.1,13635,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600500,Hickory, HI,Hickory,hickory,Hickory,8,N,63,E,25,Black oak,BO,B oak,b oak,Oak,10,S,60,W,8,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,"Marlin had a white oak for the first tree but notes said hickory, eveything else was right",NA,NA,NA
39N12E3,620321.6444,601195.0988,2.1,13636,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600540,White oak,WO,White oak,white oak,Oak,11,S,63,E,322,Hickory, HI,Hickory,hickory,Hickory,15,N,48,W,275,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,,NA,NA,NA
39N12E3,620353.6754,602028.4566,2.1,13634,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,Section,600600,Elm, EL,Elm,elm,Elm,10,S,6,E,7,Elm, EL,Elm,elm,Elm,10,N,44,W,53,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,"Second tree marked ""DO"" in the notes",NA,NA,NA
39N12E3,620374.6477,602832.5775,2.1,13648,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,600640,Hickory, HI,Hickory,hickory,Hickory,11,N,61,E,20,White Oak, WO,W oak,w oak,Oak,10,S,83,W,10,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Forest; timber,NA,Marlin's notes did not include the second tree (white oak),NA,NA,NA
39N12E3,620934.1557,593894.1756,2.1,13569,NA,Ian Shuman,John Walls,239,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640100,White oak,WO,White oak,white oak,Oak,9,S,40,W,40,White oak,WO,White oak,white oak,Oak,10,N,78,W,151,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; prairie,NA,,NA,NA,NA
39N12E3,620978.6976,595521.8256,2.1,13568,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640200,White oak,WO,White oak,white oak,Oak,20,N,69,E,102,,,,NA,NA,0,,0,,0,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; prairie,NA,Only one tree given,NA,NA,NA
39N12E3,621126.0606,600376.8303,2.1,13622,NA,Ian Shuman,John Walls,247,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,640500,White oak,WO,White oak,white oak,Oak,15,S,44,E,87,99999,,99999,99999,Unknown tree,10,N,50,W,71,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Savanna; scattering timber,NA,"A second tree, with no species specified, was in the notes but not in Marlin's entries. Links 2 Checked and Updated AP 6-21-2021",NA,NA,NA
39N12E3,621948.2017,601165.2863,2.1,13639,NA,Ian Shuman,John Walls,239,NA,1821,Illinois,Cook,3,3,39,N,12,E,NA,NA,NA,NA,NA,NA,NA,NA,(1/4) Section,700540,White oak,WO,White oak,white oak,Oak,15,S,26,W,185,White oak,WO,White oak,white oak,Oak,15,S,34,E,75,,,,NA,NA,NA,,NA,,NA,,,,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,Open Savanna; timber,NA,"Second tree ""DO"" in notes",NA,NA,NA
